problem_id,trace_id,corpus_index,analysis_length_label,feature_id,direction,relative_position_bin,mean_activation
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_02,162,long,17266,long,4,0.6014344262295082
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_02,162,long,14909,long,0,0.0
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_02,162,long,14909,long,1,0.7127016129032258
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_02,162,long,14909,long,2,0.0
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_02,162,long,14909,long,3,0.7520161290322581
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_02,162,long,14909,long,4,0.5932377049180327
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,19984,short,0,0.0
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,19984,short,1,0.0
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,19984,short,2,0.0
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,19984,short,3,0.0
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,19984,short,4,0.13839285714285715
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,1694,short,0,0.0
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,1694,short,1,0.0
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,1694,short,2,0.0
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,1694,short,3,0.0
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,1694,short,4,0.17633928571428573
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,822,short,0,0.11842105263157894
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,822,short,1,0.0
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,822,short,2,0.0
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,822,short,3,0.0
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,822,short,4,0.1640625
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,21429,short,0,0.0
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,21429,short,1,0.0
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,21429,short,2,0.0
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,21429,short,3,0.0
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,21429,short,4,0.17633928571428573
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,9467,short,0,0.0
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,9467,short,1,0.0
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,9467,short,2,0.0
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,9467,short,3,0.0
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,9467,short,4,0.13169642857142858
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,26756,short,0,0.0
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,26756,short,1,0.0
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,26756,short,2,0.0
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,26756,short,3,0.0
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,26756,short,4,0.14732142857142858
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,28478,short,0,0.0
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,28478,short,1,0.0
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,28478,short,2,0.0
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,28478,short,3,0.0
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,28478,short,4,0.1484375
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,22713,short,0,0.0
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,22713,short,1,0.0
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,22713,short,2,0.0
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,22713,short,3,0.0
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,22713,short,4,0.10770089285714286
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,3249,short,0,0.0
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,3249,short,1,0.0
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,3249,short,2,0.0
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,3249,short,3,0.0
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,3249,short,4,0.12388392857142858
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,1120,short,0,0.0
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,1120,short,1,0.0
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,1120,short,2,0.0
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,1120,short,3,0.0
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,1120,short,4,0.11383928571428571
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,1649,short,0,0.10855263157894737
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,1649,short,1,0.0
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,1649,short,2,0.0
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,1649,short,3,0.0
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,1649,short,4,0.5
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,6697,short,0,0.0
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,6697,short,1,0.0
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,6697,short,2,0.0
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,6697,short,3,0.0
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,6697,short,4,0.17857142857142858
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,24665,long,0,0.0
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,24665,long,1,1.2258771929824561
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,24665,long,2,0.7447916666666666
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,24665,long,3,0.5995065789473685
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,24665,long,4,1.5030691964285714
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,26451,long,0,0.07017543859649122
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,26451,long,1,0.8004385964912281
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,26451,long,2,0.21600877192982457
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,26451,long,3,0.7171052631578947
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,26451,long,4,0.39453125
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,125,long,0,0.0
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,125,long,1,0.42680921052631576
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,125,long,2,0.606359649122807
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,125,long,3,0.5921052631578947
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,125,long,4,1.1869419642857142
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,3277,long,0,0.0
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,3277,long,1,0.20476973684210525
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,3277,long,2,0.14364035087719298
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,3277,long,3,0.3555372807017544
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,3277,long,4,0.41127232142857145
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,22438,long,0,0.0
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,22438,long,1,0.5054824561403509
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,22438,long,2,0.18503289473684212
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,22438,long,3,0.42543859649122806
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,22438,long,4,0.5747767857142857
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,5100,long,0,0.0
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,5100,long,1,0.4473684210526316
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,5100,long,2,0.38706140350877194
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,5100,long,3,0.5265899122807017
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,5100,long,4,0.5770089285714286
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,22945,long,0,0.018229166666666668
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,22945,long,1,0.5948464912280702
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,22945,long,2,0.0
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,22945,long,3,0.7297149122807017
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,22945,long,4,0.2845982142857143
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,14034,long,0,0.0
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,14034,long,1,1.2412280701754386
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,14034,long,2,0.1962719298245614
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,14034,long,3,0.9287280701754386
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,14034,long,4,0.8158482142857143
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,23847,long,0,0.0
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,23847,long,1,0.0
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,23847,long,2,0.03892543859649123
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,23847,long,3,0.0
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,23847,long,4,0.35518973214285715
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,19134,long,0,0.0
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,19134,long,1,1.0614035087719298
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,19134,long,2,0.14912280701754385
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,19134,long,3,0.8464912280701754
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,19134,long,4,0.6819196428571429
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,17266,long,0,0.0
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,17266,long,1,0.9802631578947368
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,17266,long,2,0.16885964912280702
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,17266,long,3,0.7719298245614035
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,17266,long,4,0.6930803571428571
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,14909,long,0,0.0
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,14909,long,1,1.0142543859649122
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,14909,long,2,0.19298245614035087
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,14909,long,3,0.8245614035087719
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_06,166,long,14909,long,4,0.6941964285714286
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_07,167,short,19984,short,0,0.0
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_07,167,short,19984,short,1,0.0
hf-000026,hf-000026:qwen2p5_7b:unconstrained_sample_pool:candidate_07,167,short,19984,short,2,0.0
