question_split,problem_id,trace_id,corpus_index,analysis_length_label,solution_token_count,feature_23640_token_mean_activation,feature_23640_token_activation_frequency,feature_23640_first_64_token_mean_activation,feature_27284_token_mean_activation,feature_27284_token_activation_frequency,feature_27284_first_64_token_mean_activation,feature_1068_token_mean_activation,feature_1068_token_activation_frequency,feature_1068_first_64_token_mean_activation,feature_15720_token_mean_activation,feature_15720_token_activation_frequency,feature_15720_first_64_token_mean_activation,feature_14876_token_mean_activation,feature_14876_token_activation_frequency,feature_14876_first_64_token_mean_activation,feature_17215_token_mean_activation,feature_17215_token_activation_frequency,feature_17215_first_64_token_mean_activation,feature_21823_token_mean_activation,feature_21823_token_activation_frequency,feature_21823_first_64_token_mean_activation,feature_23849_token_mean_activation,feature_23849_token_activation_frequency,feature_23849_first_64_token_mean_activation,feature_3270_token_mean_activation,feature_3270_token_activation_frequency,feature_3270_first_64_token_mean_activation,feature_17623_token_mean_activation,feature_17623_token_activation_frequency,feature_17623_first_64_token_mean_activation,feature_1557_token_mean_activation,feature_1557_token_activation_frequency,feature_1557_first_64_token_mean_activation,feature_17085_token_mean_activation,feature_17085_token_activation_frequency,feature_17085_first_64_token_mean_activation,feature_5447_token_mean_activation,feature_5447_token_activation_frequency,feature_5447_first_64_token_mean_activation,feature_20387_token_mean_activation,feature_20387_token_activation_frequency,feature_20387_first_64_token_mean_activation,feature_27659_token_mean_activation,feature_27659_token_activation_frequency,feature_27659_first_64_token_mean_activation,feature_4321_token_mean_activation,feature_4321_token_activation_frequency,feature_4321_first_64_token_mean_activation,feature_24406_token_mean_activation,feature_24406_token_activation_frequency,feature_24406_first_64_token_mean_activation,feature_27266_token_mean_activation,feature_27266_token_activation_frequency,feature_27266_first_64_token_mean_activation,feature_22958_token_mean_activation,feature_22958_token_activation_frequency,feature_22958_first_64_token_mean_activation,feature_15417_token_mean_activation,feature_15417_token_activation_frequency,feature_15417_first_64_token_mean_activation,feature_2699_token_mean_activation,feature_2699_token_activation_frequency,feature_2699_first_64_token_mean_activation,feature_26606_token_mean_activation,feature_26606_token_activation_frequency,feature_26606_first_64_token_mean_activation,feature_2765_token_mean_activation,feature_2765_token_activation_frequency,feature_2765_first_64_token_mean_activation,feature_27872_token_mean_activation,feature_27872_token_activation_frequency,feature_27872_first_64_token_mean_activation
dev,hf-000012,hf-000012:qwen2p5_7b:unconstrained_sample_pool:candidate_02,66,long,256,0.04827880859375,0.01171875,0.0,0.0626220703125,0.01171875,0.0,0.141143798828125,0.02734375,0.0,0.088043212890625,0.02734375,0.0,0.02410888671875,0.0078125,0.0,0.0146484375,0.00390625,0.0,0.2869873046875,0.05078125,0.2236328125,0.04534912109375,0.01171875,0.0,0.07080078125,0.01953125,0.0,0.07537841796875,0.01953125,0.0,0.27984619140625,0.05859375,0.16650390625,0.01104736328125,0.00390625,0.0,0.09307861328125,0.03515625,0.0,0.40313720703125,0.12109375,0.046142578125,0.580322265625,0.16015625,0.1114501953125,0.2239990234375,0.04296875,0.0,0.0433349609375,0.0234375,0.0,0.19317626953125,0.0625,0.0,0.0081787109375,0.00390625,0.0,0.3975830078125,0.08984375,0.0,0.09844970703125,0.01953125,0.0,0.17388916015625,0.0390625,0.0,0.185302734375,0.04296875,0.0,0.10821533203125,0.03125,0.0
dev,hf-000012,hf-000012:qwen2p5_7b:unconstrained_sample_pool:candidate_03,67,long,339,0.034245945513248444,0.008849557489156723,0.0,0.0482577420771122,0.011799409985542297,0.0,0.10635600984096527,0.02654867246747017,0.0,0.0499400794506073,0.017699114978313446,0.0,0.009909660555422306,0.0029498524963855743,0.0,0.017560841515660286,0.005899704992771149,0.0,0.265625,0.05899704992771149,0.09326171875,0.03754148259758949,0.011799409985542297,0.0220947265625,0.06231563538312912,0.017699114978313446,0.0,0.06503503024578094,0.023598819971084595,0.0,0.295630544424057,0.06194690242409706,0.054443359375,0.0,0.0,0.0,0.11679572612047195,0.04129793494939804,0.0,0.266431599855423,0.08849557489156723,0.2652587890625,0.4644635021686554,0.13569322228431702,0.0,0.1567109078168869,0.02654867246747017,0.0,0.10347529500722885,0.044247787445783615,0.1142578125,0.27532723546028137,0.08554572612047195,0.0,0.04664454236626625,0.02064896747469902,0.0,0.46423304080963135,0.09734513610601425,0.0,0.11619653552770615,0.023598819971084595,0.0,0.13845869898796082,0.029498524963855743,0.0,0.12633664906024933,0.03244837746024132,0.0,0.20549871027469635,0.05604719743132591,0.04345703125
dev,hf-000012,hf-000012:qwen2p5_7b:unconstrained_sample_pool:candidate_04,68,short,178,0.0775105357170105,0.02247191034257412,0.0,0.08479634672403336,0.016853932291269302,0.0,0.20488062500953674,0.033707864582538605,0.0,0.12631671130657196,0.03932584449648857,0.01953125,0.03537570312619209,0.01123595517128706,0.0,0.03388342633843422,0.01123595517128706,0.0,0.43864116072654724,0.07303370535373688,0.22802734375,0.07022471725940704,0.016853932291269302,0.0,0.09875351190567017,0.02247191034257412,0.0,0.07382373511791229,0.016853932291269302,0.0,0.40308988094329834,0.07865168899297714,0.170654296875,0.015800561755895615,0.00561797758564353,0.0,0.0,0.0,0.0,0.05429248511791229,0.028089888393878937,0.03466796875,0.3174596130847931,0.08988764137029648,0.0,0.0,0.0,0.0,0.019706811755895615,0.01123595517128706,0.0,0.15374824404716492,0.05056179687380791,0.0,0.009348665364086628,0.00561797758564353,0.0,0.00829529482871294,0.00561797758564353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev,hf-000012,hf-000012:qwen2p5_7b:unconstrained_sample_pool:candidate_07,71,short,172,0.07203851640224457,0.01744186133146286,0.0,0.09102471172809601,0.01744186133146286,0.0,0.22329215705394745,0.040697675198316574,0.0283203125,0.15066315233707428,0.05232558026909828,0.0208740234375,0.03688226640224457,0.011627906933426857,0.0,0.02162063866853714,0.0058139534667134285,0.0,0.3998001515865326,0.06976744532585144,0.2275390625,0.07194767147302628,0.01744186133146286,0.0,0.09692950546741486,0.023255813866853714,0.0,0.11319040507078171,0.023255813866853714,0.0,0.39007994532585144,0.075581394135952,0.171630859375,0.01680595986545086,0.0058139534667134285,0.0,0.0,0.0,0.0,0.13835392892360687,0.04651162773370743,0.03271484375,0.41274526715278625,0.10465116053819656,0.0,0.0,0.0,0.0,0.010128997266292572,0.0058139534667134285,0.0,0.07821584492921829,0.023255813866853714,0.0,0.0,0.0,0.0,0.028660973533988,0.01744186133146286,0.0,0.0,0.0,0.0,0.024027979001402855,0.011627906933426857,0.0,0.032340116798877716,0.0058139534667134285,0.0,0.026026526466012,0.011627906933426857,0.0
dev,hf-000012,hf-000012:qwen2p5_7b:unconstrained_sample_pool:candidate_12,76,long,221,0.05875282734632492,0.018099548295140266,0.0,0.06504525244235992,0.013574660755693913,0.0,0.1539875566959381,0.027149321511387825,0.0,0.07939762622117996,0.027149321511387825,0.0,0.015130090527236462,0.004524887073785067,0.0,0.027007918804883957,0.009049774147570133,0.0,0.3523048758506775,0.05882352963089943,0.22216796875,0.06617647409439087,0.018099548295140266,0.01953125,0.08781108260154724,0.018099548295140266,0.0,0.07296380400657654,0.022624434903264046,0.0,0.32946833968162537,0.06787330657243729,0.16943359375,0.012867647223174572,0.004524887073785067,0.0,0.02375565655529499,0.013574660755693913,0.0,0.25434812903404236,0.08144796639680862,0.16015625,0.45584699511528015,0.09954751282930374,0.21630859375,0.0749434381723404,0.013574660755693913,0.0,0.030755089595913887,0.018099548295140266,0.02783203125,0.15716911852359772,0.04524886980652809,0.0,0.0,0.0,0.0,0.326463520526886,0.07692307978868484,0.0,0.0836397036910057,0.018099548295140266,0.0,0.09039168804883957,0.022624434903264046,0.0,0.05571267008781433,0.018099548295140266,0.0,0.07748869061470032,0.027149321511387825,0.0
dev,hf-000012,hf-000012:qwen2p5_7b:unconstrained_sample_pool:candidate_14,78,short,184,0.06827445328235626,0.016304347664117813,0.0,0.09120244532823563,0.016304347664117813,0.0,0.24927818775177002,0.04891304299235344,0.02783203125,0.16593070328235626,0.043478261679410934,0.06298828125,0.035495925694704056,0.010869565419852734,0.0,0.02038043551146984,0.005434782709926367,0.0,0.46238112449645996,0.08695652335882187,0.35791015625,0.0546875,0.016304347664117813,0.0,0.13523267209529877,0.03804347664117813,0.060546875,0.09926970303058624,0.021739130839705467,0.0,0.43775475025177,0.08695652335882187,0.195068359375,0.015794837847352028,0.005434782709926367,0.0,0.025900136679410934,0.010869565419852734,0.0,0.3450237810611725,0.08152174204587936,0.0,0.636379063129425,0.16304348409175873,0.0863037109375,0.0,0.0,0.0,0.0166015625,0.010869565419852734,0.0,0.172724187374115,0.054347824305295944,0.0,0.0,0.0,0.0,0.06266983598470688,0.032608695328235626,0.0,0.0,0.0,0.0,0.018724525347352028,0.010869565419852734,0.0,0.029042119160294533,0.005434782709926367,0.08349609375,0.02623981051146984,0.010869565419852734,0.0
dev,hf-000023,hf-000023:qwen2p5_7b:unconstrained_sample_pool:candidate_02,114,short,231,0.10220509022474289,0.025974025949835777,0.0830078125,0.13014069199562073,0.021645022556185722,0.1171875,0.26528680324554443,0.043290045112371445,0.201171875,0.15537066757678986,0.03896103799343109,0.1591796875,0.015016233548521996,0.0043290043249726295,0.0,0.022997835651040077,0.008658008649945259,0.0,0.6185064911842346,0.12121212482452393,0.49169921875,0.0840773805975914,0.021645022556185722,0.05712890625,0.106398805975914,0.025974025949835777,0.0654296875,0.12249729782342911,0.025974025949835777,0.08203125,0.6222943663597107,0.12121212482452393,0.467529296875,0.012040043249726295,0.0043290043249726295,0.0,0.0,0.0,0.0,0.42535850405693054,0.13852813839912415,0.1456298828125,0.3927556872367859,0.11688311398029327,0.0,0.008556547574698925,0.0043290043249726295,0.0,0.030911795794963837,0.012987012974917889,0.0,0.16409632563591003,0.0476190485060215,0.0228271484375,0.016132304444909096,0.008658008649945259,0.0,0.07071834057569504,0.034632034599781036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008996211923658848,0.0043290043249726295,0.0,0.12229437381029129,0.034632034599781036,0.19775390625
dev,hf-000023,hf-000023:qwen2p5_7b:unconstrained_sample_pool:candidate_07,119,long,309,0.07595064491033554,0.019417475908994675,0.07177734375,0.09213187545537949,0.016181230545043945,0.1123046875,0.20049555599689484,0.03236246109008789,0.18994140625,0.12924757599830627,0.03236246109008789,0.169921875,0.011023462750017643,0.0032362460624426603,0.0,0.01820388436317444,0.006472492124885321,0.0,0.48543688654899597,0.09385113418102264,0.44970703125,0.05658373609185219,0.016181230545043945,0.056884765625,0.07706310600042343,0.019417475908994675,0.06640625,0.08616504818201065,0.016181230545043945,0.08740234375,0.5173948407173157,0.09385113418102264,0.45703125,0.0,0.0,0.0,0.0,0.0,0.0,0.6789036989212036,0.15857605636119843,0.03271484375,0.8418031930923462,0.2653721570968628,0.0,0.00629550963640213,0.0032362460624426603,0.0,0.022653721272945404,0.009708737954497337,0.0,0.18934567272663116,0.058252427726984024,0.0,0.015726132318377495,0.006472492124885321,0.0,0.03754550963640213,0.019417475908994675,0.0,0.0,0.0,0.0,0.020226536318659782,0.009708737954497337,0.031005859375,0.0,0.0,0.0,0.03380360081791878,0.012944984249770641,0.091064453125
dev,hf-000023,hf-000023:qwen2p5_7b:unconstrained_sample_pool:candidate_09,121,short,254,0.0938115194439888,0.023622047156095505,0.0810546875,0.11970964819192886,0.019685039296746254,0.11474609375,0.24803149700164795,0.03937007859349251,0.19677734375,0.15157480537891388,0.03937007859349251,0.15869140625,0.013348917476832867,0.003937007859349251,0.0,0.022514764219522476,0.007874015718698502,0.0,0.5425074100494385,0.10236220806837082,0.32177734375,0.07209645956754684,0.019685039296746254,0.05810546875,0.09424212574958801,0.023622047156095505,0.06591796875,0.10297736525535583,0.019685039296746254,0.0830078125,0.5593011975288391,0.10629921406507492,0.3701171875,0.01070373971015215,0.003937007859349251,0.0,0.0,0.0,0.0,0.7829724550247192,0.19685038924217224,0.040771484375,0.36531126499176025,0.12204724550247192,0.016357421875,0.008304625749588013,0.003937007859349251,0.0,0.05031988024711609,0.023622047156095505,0.020751953125,0.17359744012355804,0.05511811003088951,0.0,0.009534941054880619,0.003937007859349251,0.0,0.04887426272034645,0.023622047156095505,0.0,0.0,0.0,0.0,0.007043553050607443,0.003937007859349251,0.0,0.009042815305292606,0.003937007859349251,0.0,0.11380413174629211,0.031496062874794006,0.08984375
dev,hf-000023,hf-000023:qwen2p5_7b:unconstrained_sample_pool:candidate_11,123,long,310,0.07086693495512009,0.019354838877916336,0.072265625,0.09495967626571655,0.016129031777381897,0.11279296875,0.20826612412929535,0.03548387065529823,0.19775390625,0.13505543768405914,0.03548387065529823,0.166015625,0.010836693458259106,0.003225806402042508,0.0,0.017943548038601875,0.006451612804085016,0.0,0.46764111518859863,0.08709677308797836,0.314453125,0.05997983738780022,0.016129031777381897,0.059326171875,0.07394152879714966,0.019354838877916336,0.06201171875,0.0868951603770256,0.016129031777381897,0.08935546875,0.47041329741477966,0.08387096971273422,0.376708984375,0.0,0.0,0.0,0.0,0.0,0.0,0.8968245983123779,0.21612903475761414,0.0,0.7807207703590393,0.21935483813285828,0.0,0.006376008037477732,0.003225806402042508,0.0,0.0,0.0,0.0,0.1972026228904724,0.06451612710952759,0.0,0.008215725421905518,0.003225806402042508,0.0,0.07492439448833466,0.03548387065529823,0.0,0.0,0.0,0.0,0.005619959905743599,0.003225806402042508,0.0,0.0,0.0,0.0,0.015322580933570862,0.003225806402042508,0.07421875
