question_split,problem_id,trace_id,corpus_index,analysis_length_label,solution_token_count,feature_11983_token_mean_activation,feature_11983_token_activation_frequency,feature_11983_first_64_token_mean_activation,feature_2645_token_mean_activation,feature_2645_token_activation_frequency,feature_2645_first_64_token_mean_activation,feature_987_token_mean_activation,feature_987_token_activation_frequency,feature_987_first_64_token_mean_activation,feature_24148_token_mean_activation,feature_24148_token_activation_frequency,feature_24148_first_64_token_mean_activation,feature_10702_token_mean_activation,feature_10702_token_activation_frequency,feature_10702_first_64_token_mean_activation,feature_493_token_mean_activation,feature_493_token_activation_frequency,feature_493_first_64_token_mean_activation,feature_22025_token_mean_activation,feature_22025_token_activation_frequency,feature_22025_first_64_token_mean_activation,feature_12175_token_mean_activation,feature_12175_token_activation_frequency,feature_12175_first_64_token_mean_activation,feature_26001_token_mean_activation,feature_26001_token_activation_frequency,feature_26001_first_64_token_mean_activation,feature_12890_token_mean_activation,feature_12890_token_activation_frequency,feature_12890_first_64_token_mean_activation,feature_22686_token_mean_activation,feature_22686_token_activation_frequency,feature_22686_first_64_token_mean_activation,feature_14905_token_mean_activation,feature_14905_token_activation_frequency,feature_14905_first_64_token_mean_activation,feature_10498_token_mean_activation,feature_10498_token_activation_frequency,feature_10498_first_64_token_mean_activation,feature_5834_token_mean_activation,feature_5834_token_activation_frequency,feature_5834_first_64_token_mean_activation,feature_26606_token_mean_activation,feature_26606_token_activation_frequency,feature_26606_first_64_token_mean_activation,feature_15767_token_mean_activation,feature_15767_token_activation_frequency,feature_15767_first_64_token_mean_activation,feature_13341_token_mean_activation,feature_13341_token_activation_frequency,feature_13341_first_64_token_mean_activation,feature_7975_token_mean_activation,feature_7975_token_activation_frequency,feature_7975_first_64_token_mean_activation,feature_804_token_mean_activation,feature_804_token_activation_frequency,feature_804_first_64_token_mean_activation,feature_20088_token_mean_activation,feature_20088_token_activation_frequency,feature_20088_first_64_token_mean_activation,feature_8597_token_mean_activation,feature_8597_token_activation_frequency,feature_8597_first_64_token_mean_activation,feature_6477_token_mean_activation,feature_6477_token_activation_frequency,feature_6477_first_64_token_mean_activation,feature_12593_token_mean_activation,feature_12593_token_activation_frequency,feature_12593_first_64_token_mean_activation,feature_5992_token_mean_activation,feature_5992_token_activation_frequency,feature_5992_first_64_token_mean_activation
dev,hf-000012,hf-000012:qwen2p5_7b:unconstrained_sample_pool:candidate_02,66,long,256,0.05029296875,0.0078125,0.0,0.031982421875,0.00390625,0.0,0.0718994140625,0.0078125,0.0,0.06640625,0.0078125,0.0,0.093505859375,0.0078125,0.0,0.0640869140625,0.0078125,0.0,0.068603515625,0.0078125,0.0,0.04296875,0.00390625,0.0,0.0322265625,0.0078125,0.0,0.033935546875,0.00390625,0.0,0.072509765625,0.0078125,0.0,0.0697021484375,0.0078125,0.0,0.241363525390625,0.05859375,0.0234375,0.340972900390625,0.08203125,0.0,0.24688720703125,0.05078125,0.0,0.369293212890625,0.109375,0.038818359375,0.247650146484375,0.06640625,0.0,0.178924560546875,0.07421875,0.0,0.2396240234375,0.09375,0.033447265625,0.1339111328125,0.0390625,0.0418701171875,0.0842132568359375,0.02734375,0.0,0.674713134765625,0.19140625,0.497802734375,0.0054931640625,0.00390625,0.0,0.297821044921875,0.078125,0.111328125
dev,hf-000012,hf-000012:qwen2p5_7b:unconstrained_sample_pool:candidate_03,67,long,339,0.03678097203373909,0.005899704992771149,0.0,0.023322271183133125,0.0029498524963855743,0.0,0.0534660778939724,0.005899704992771149,0.0,0.04839601740241051,0.005899704992771149,0.0,0.06692478060722351,0.005899704992771149,0.0,0.04784291982650757,0.005899704992771149,0.0,0.0582134947180748,0.008849557489156723,0.031982421875,0.03152654692530632,0.0029498524963855743,0.0,0.022723082453012466,0.005899704992771149,0.0,0.02525811269879341,0.0029498524963855743,0.0,0.05383480712771416,0.005899704992771149,0.0,0.05143805220723152,0.005899704992771149,0.0,0.3633849620819092,0.11799409985542297,0.201416015625,0.5484651327133179,0.11799409985542297,0.0,0.16201142966747284,0.038348082453012466,0.038330078125,0.1680494099855423,0.05309734493494034,0.0675048828125,0.3083517551422119,0.07079645991325378,0.0,0.22004055976867676,0.07079645991325378,0.0,0.2006591111421585,0.0796460211277008,0.09228515625,0.21715985238552094,0.04129793494939804,0.0,0.14740043878555298,0.05309734493494034,0.0,0.22965063154697418,0.10029498487710953,0.0,0.21075312793254852,0.06784661114215851,0.039306640625,0.27787381410598755,0.07079645991325378,0.0966796875
dev,hf-000012,hf-000012:qwen2p5_7b:unconstrained_sample_pool:candidate_04,68,short,178,0.07110252976417542,0.01123595517128706,0.0,0.0456460677087307,0.00561797758564353,0.0,0.10024578869342804,0.01123595517128706,0.0,0.0912921354174614,0.01123595517128706,0.0,0.13272471725940704,0.01123595517128706,0.0,0.09058988839387894,0.01123595517128706,0.0,0.09533005952835083,0.01123595517128706,0.0,0.06214887648820877,0.00561797758564353,0.0,0.04784059152007103,0.01123595517128706,0.0,0.04880617931485176,0.00561797758564353,0.0,0.1009480357170105,0.01123595517128706,0.0,0.09691011160612106,0.01123595517128706,0.0,0.04722612351179123,0.02247191034257412,0.0,0.15247541666030884,0.03932584449648857,0.0,0.009173103608191013,0.00561797758564353,0.0,0.008909760974347591,0.00561797758564353,0.0,0.13491924107074738,0.03932584449648857,0.0,0.11973314732313156,0.05056179687380791,0.0145263671875,0.08642029762268066,0.03932584449648857,0.0,0.013474367558956146,0.01123595517128706,0.0374755859375,0.0,0.0,0.0,0.30069348216056824,0.08988764137029648,0.1883544921875,0.01755617931485176,0.00561797758564353,0.0,0.23239992558956146,0.056179776787757874,0.0648193359375
dev,hf-000012,hf-000012:qwen2p5_7b:unconstrained_sample_pool:candidate_07,71,short,172,0.07539971172809601,0.011627906933426857,0.0,0.047601744532585144,0.0058139534667134285,0.0,0.10337936133146286,0.011627906933426857,0.0,0.09520348906517029,0.011627906933426857,0.0,0.13771802186965942,0.011627906933426857,0.0,0.09484011679887772,0.011627906933426857,0.0,0.09938226640224457,0.011627906933426857,0.0,0.06395348906517029,0.0058139534667134285,0.0,0.04860101640224457,0.011627906933426857,0.0,0.05159883573651314,0.0058139534667134285,0.0,0.10519622266292572,0.011627906933426857,0.0,0.10892078280448914,0.01744186133146286,0.0,0.008039607666432858,0.0058139534667134285,0.0,0.11909520626068115,0.029069768264889717,0.0,0.008675509132444859,0.0058139534667134285,0.0,0.018077760934829712,0.011627906933426857,0.0,0.09474927186965942,0.023255813866853714,0.0,0.10992005467414856,0.05232558026909828,0.0167236328125,0.06799600273370743,0.029069768264889717,0.0,0.007903343066573143,0.0058139534667134285,0.021240234375,0.0,0.0,0.0,0.2840661406517029,0.09302325546741486,0.17626953125,0.0,0.0,0.0,0.2114371359348297,0.05232558026909828,0.0615234375
dev,hf-000012,hf-000012:qwen2p5_7b:unconstrained_sample_pool:candidate_12,76,long,221,0.05712669715285301,0.009049774147570133,0.0,0.038178734481334686,0.004524887073785067,0.0,0.08074095100164413,0.009049774147570133,0.0,0.07635746896266937,0.009049774147570133,0.0,0.10576923191547394,0.009049774147570133,0.0,0.07324660569429398,0.009049774147570133,0.0,0.07932692021131516,0.009049774147570133,0.0,0.04977375641465187,0.004524887073785067,0.0,0.03641119971871376,0.009049774147570133,0.0,0.040441177785396576,0.004524887073785067,0.0,0.0820135772228241,0.009049774147570133,0.0,0.07861991226673126,0.009049774147570133,0.0,0.0757918581366539,0.031674209982156754,0.0,0.3585619330406189,0.07692307978868484,0.0,0.04719315469264984,0.018099548295140266,0.0,0.045496322214603424,0.018099548295140266,0.0400390625,0.22461821138858795,0.06787330657243729,0.0,0.13479213416576385,0.04977375641465187,0.0,0.1062287911772728,0.04524886980652809,0.0,0.1179298609495163,0.04072398319840431,0.03662109375,0.0,0.0,0.0,0.6084912419319153,0.1764705926179886,0.4014892578125,0.048076923936605453,0.018099548295140266,0.0,0.28308823704719543,0.06334841996431351,0.114013671875
dev,hf-000012,hf-000012:qwen2p5_7b:unconstrained_sample_pool:candidate_14,78,short,184,0.06946331262588501,0.010869565419852734,0.0,0.04585597664117813,0.005434782709926367,0.0,0.10224185138940811,0.010869565419852734,0.0,0.09052310138940811,0.010869565419852734,0.0,0.129755437374115,0.010869565419852734,0.0,0.09086277335882187,0.010869565419852734,0.0,0.09884510934352875,0.010869565419852734,0.0,0.05944293364882469,0.005434782709926367,0.0,0.04806385934352875,0.010869565419852734,0.0,0.04959239065647125,0.005434782709926367,0.0,0.09375,0.010869565419852734,0.0,0.1196925938129425,0.021739130839705467,0.0599365234375,0.18856148421764374,0.07608695328235626,0.0294189453125,0.09980044513940811,0.032608695328235626,0.0,0.00883152149617672,0.005434782709926367,0.0,0.04186480864882469,0.016304347664117813,0.03955078125,0.08220108598470688,0.021739130839705467,0.0,0.08268936723470688,0.03804347664117813,0.01556396484375,0.13523267209529877,0.054347824305295944,0.02880859375,0.021866507828235626,0.010869565419852734,0.0,0.043478261679410934,0.016304347664117813,0.0,0.57863450050354,0.16847826540470123,0.269287109375,0.02819293551146984,0.010869565419852734,0.0,0.2113620936870575,0.04891304299235344,0.0439453125
dev,hf-000023,hf-000023:qwen2p5_7b:unconstrained_sample_pool:candidate_02,114,short,231,0.056953463703393936,0.008658008649945259,0.0,0.0357142873108387,0.0043290043249726295,0.0,0.07927489280700684,0.008658008649945259,0.0,0.07274756580591202,0.012987012974917889,0.0223388671875,0.10631425678730011,0.012987012974917889,0.01458740234375,0.06574675440788269,0.008658008649945259,0.0,0.07508116960525513,0.008658008649945259,0.0,0.045725107192993164,0.0043290043249726295,0.0,0.038352273404598236,0.008658008649945259,0.0,0.037337660789489746,0.0043290043249726295,0.0,0.07913961261510849,0.008658008649945259,0.0,0.07345779240131378,0.008658008649945259,0.0,0.5350040793418884,0.17748917639255524,0.0,0.08086444437503815,0.025974025949835777,0.0255126953125,0.025500541552901268,0.017316017299890518,0.0,0.03578192740678787,0.021645022556185722,0.048828125,0.1418425291776657,0.034632034599781036,0.036865234375,0.32038015127182007,0.12987013161182404,0.0899658203125,0.11590232700109482,0.051948051899671555,0.0518798828125,0.0,0.0,0.0,0.0,0.0,0.0,0.6868912577629089,0.12121212482452393,0.431640625,0.19889745116233826,0.06493506580591202,0.0,0.4076704680919647,0.12121212482452393,0.07080078125
dev,hf-000023,hf-000023:qwen2p5_7b:unconstrained_sample_pool:candidate_07,119,long,309,0.04126213490962982,0.006472492124885321,0.0,0.02669902890920639,0.0032362460624426603,0.0,0.0577467642724514,0.006472492124885321,0.0,0.05056634172797203,0.006472492124885321,0.0,0.07230987399816513,0.006472492124885321,0.0,0.04682443290948868,0.006472492124885321,0.0,0.055016182363033295,0.006472492124885321,0.0,0.033980581909418106,0.0032362460624426603,0.0,0.026142800226807594,0.006472492124885321,0.0,0.028721682727336884,0.0032362460624426603,0.0,0.05663430318236351,0.006472492124885321,0.0,0.05430825427174568,0.006472492124885321,0.0,0.6316494941711426,0.18446601927280426,0.0,0.08252426981925964,0.025889968499541283,0.0,0.013678195886313915,0.009708737954497337,0.0,0.03423341363668442,0.012944984249770641,0.0,0.19450344145298004,0.058252427726984024,0.031494140625,0.3229798674583435,0.1229773461818695,0.060302734375,0.14540351927280426,0.06472492218017578,0.0159912109375,0.005688713397830725,0.0032362460624426603,0.0,0.0,0.0,0.0,0.440483421087265,0.14239482581615448,0.0732421875,0.2744741141796112,0.08090614527463913,0.0,0.38044852018356323,0.10355987399816513,0.08154296875
dev,hf-000023,hf-000023:qwen2p5_7b:unconstrained_sample_pool:candidate_09,121,short,254,0.05155019834637642,0.007874015718698502,0.0,0.03272637724876404,0.003937007859349251,0.0,0.07086614519357681,0.007874015718698502,0.0,0.06717519462108612,0.011811023578047752,0.01708984375,0.09055118262767792,0.007874015718698502,0.0,0.05930118262767792,0.007874015718698502,0.0,0.06692913174629211,0.007874015718698502,0.0,0.0428149588406086,0.003937007859349251,0.0,0.03328001871705055,0.007874015718698502,0.0,0.034940943121910095,0.003937007859349251,0.0,0.07221949100494385,0.007874015718698502,0.0,0.06606791168451309,0.007874015718698502,0.0,0.6404404640197754,0.19685038924217224,0.0,0.07341904193162918,0.023622047156095505,0.0,0.017316682264208794,0.011811023578047752,0.0,0.019069882109761238,0.011811023578047752,0.02490234375,0.14194758236408234,0.035433072596788406,0.0,0.25981175899505615,0.11023622006177902,0.0528564453125,0.13776451349258423,0.06299212574958801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37027865648269653,0.13385826349258423,0.1024169921875,0.20057210326194763,0.06299212574958801,0.0,0.3310777544975281,0.08661417663097382,0.017333984375
dev,hf-000023,hf-000023:qwen2p5_7b:unconstrained_sample_pool:candidate_11,123,long,310,0.041330646723508835,0.006451612804085016,0.0,0.026209676638245583,0.003225806402042508,0.0,0.05766129121184349,0.006451612804085016,0.0,0.054662298411130905,0.009677419438958168,0.0206298828125,0.07247983664274216,0.006451612804085016,0.0,0.04727822542190552,0.006451612804085016,0.0,0.053629033267498016,0.006451612804085016,0.0,0.03447580710053444,0.003225806402042508,0.0,0.026915322989225388,0.006451612804085016,0.0,0.02802419289946556,0.003225806402042508,0.0,0.05766129121184349,0.006451612804085016,0.0,0.05423387140035629,0.006451612804085016,0.0,0.6610382795333862,0.19032257795333862,0.0,0.06953124701976776,0.022580645978450775,0.0,0.017363911494612694,0.009677419438958168,0.0,0.010836693458259106,0.006451612804085016,0.0,0.1508820503950119,0.03870967775583267,0.0,0.3143775165081024,0.12580645084381104,0.16119384765625,0.19952116906642914,0.08709677308797836,0.0189208984375,0.0,0.0,0.0,0.018044354394078255,0.006451612804085016,0.0,0.3916078507900238,0.1387096792459488,0.093994140625,0.25413307547569275,0.07741935551166534,0.0,0.36461693048477173,0.09677419066429138,0.0
